,date,amount,positive_transactions,negative_transactions,balance_per_day,sum_outgoing_next_30_days,sum_income_next_30_days,negative_transaction_last_1_month,positive_transaction_last_1_month,negative_transaction_last_2_month,positive_transaction_last_2_month,negative_transaction_last_3_month,positive_transaction_last_3_month,negative_transaction_last_4_month,positive_transaction_last_4_month,negative_transaction_last_5_month,positive_transaction_last_5_month,negative_transaction_last_6_month,positive_transaction_last_6_month
150,2021-01-09,0.0,0.0,0.0,40771.289999999986,-4595.11,0.0,-8576.449999999999,1981.6699999999998,-7680.6399999999985,8016.41,-3346.5899999999997,2937.69,-5455.51,2160.49,-4369.740000000001,10727.96,-6536.24,5864.94
180,2021-02-08,-150.0,0.0,-150.0,36051.939999999995,-4051.68,5561.35,-4595.11,0.0,-8576.449999999999,1981.6699999999998,-7680.6399999999985,8016.41,-3346.5899999999997,2937.69,-5455.51,2160.49,-4369.740000000001,10727.96
210,2021-03-10,0.0,0.0,0.0,37556.399999999994,-4598.58,125.0,-4051.68,5561.35,-4595.11,0.0,-8576.449999999999,1981.6699999999998,-7680.6399999999985,8016.41,-3346.5899999999997,2937.69,-5455.51,2160.49
240,2021-04-09,0.0,0.0,0.0,33043.13999999999,-1612.51,500.0,-4598.58,125.0,-4051.68,5561.35,-4595.11,0.0,-8576.449999999999,1981.6699999999998,-7680.6399999999985,8016.41,-3346.5899999999997,2937.69
270,2021-05-09,0.0,0.0,0.0,31970.309999999998,-5861.4400000000005,8656.51,-1612.51,500.0,-4598.58,125.0,-4051.68,5561.35,-4595.11,0.0,-8576.449999999999,1981.6699999999998,-7680.6399999999985,8016.41
0,2021-05-15,0.0,0.0,0.0,-5514.020000000001,-3174.94,6699.96,-5828.16,5563.549999999999,-10615.29,5911.28,-6386.189999999999,3495.08,-10856.69,11800.0,-12658.04,10917.9,-6692.92,12900.54
0,2020-04-25,0.0,0.0,0.0,5524.899999999996,-198.72,0.0,-10.8,0.0,-21.6,0.0,0.0,0.0,-43.2,0.0,0.0,0.0,0.0,0.0
30,2020-05-25,0.0,0.0,0.0,5326.179999999996,-10.8,4140.0,-198.72,0.0,-10.8,0.0,-21.6,0.0,0.0,0.0,-43.2,0.0,0.0,0.0
60,2020-06-24,0.0,0.0,0.0,9455.379999999996,-2160.8,5940.0,-10.8,4140.0,-198.72,0.0,-10.8,0.0,-21.6,0.0,0.0,0.0,-43.2,0.0
90,2020-07-24,0.0,0.0,0.0,13234.579999999996,-50.75,0.0,-2160.8,5940.0,-10.8,4140.0,-198.72,0.0,-10.8,0.0,-21.6,0.0,0.0,0.0
120,2020-08-23,-10.8,0.0,-10.8,13183.829999999996,0.0,0.0,-50.75,0.0,-2160.8,5940.0,-10.8,4140.0,-198.72,0.0,-10.8,0.0,-21.6,0.0
150,2020-09-22,0.0,0.0,0.0,13183.829999999996,-618.38,7.92,0.0,0.0,-50.75,0.0,-2160.8,5940.0,-10.8,4140.0,-198.72,0.0,-10.8,0.0
180,2020-10-22,0.0,0.0,0.0,12576.969999999998,-4963.92,61.98,-618.38,7.92,0.0,0.0,-50.75,0.0,-2160.8,5940.0,-10.8,4140.0,-198.72,0.0
210,2020-11-21,-1.2,0.0,-1.2,7661.83,-1395.79,0.0,-4963.92,61.98,-618.38,7.92,0.0,0.0,-50.75,0.0,-2160.8,5940.0,-10.8,4140.0
240,2020-12-21,0.0,0.0,0.0,6299.83,-2044.7,0.0,-1395.79,0.0,-4963.92,61.98,-618.38,7.92,0.0,0.0,-50.75,0.0,-2160.8,5940.0
270,2021-01-20,0.0,0.0,0.0,4244.54,-1491.22,0.0,-2044.7,0.0,-1395.79,0.0,-4963.92,61.98,-618.38,7.92,0.0,0.0,-50.75,0.0
300,2021-02-19,0.0,0.0,0.0,2730.1200000000003,-10.8,0.0,-1491.22,0.0,-2044.7,0.0,-1395.79,0.0,-4963.92,61.98,-618.38,7.92,0.0,0.0
330,2021-03-21,0.0,0.0,0.0,2728.9200000000005,-1648.9099999999999,281.28,-10.8,0.0,-1491.22,0.0,-2044.7,0.0,-1395.79,0.0,-4963.92,61.98,-618.38,7.92
360,2021-04-20,0.0,0.0,0.0,1161.13,-523.63,0.0,-1648.9099999999999,281.28,-10.8,0.0,-1491.22,0.0,-2044.7,0.0,-1395.79,0.0,-4963.92,61.98
390,2021-05-20,0.0,0.0,0.0,917.4,-602.5999999999999,0.0,-523.63,0.0,-1648.9099999999999,281.28,-10.8,0.0,-1491.22,0.0,-2044.7,0.0,-1395.79,0.0
0,2020-07-28,0.0,0.0,0.0,57.79000000000018,-1603.48,1600.0,-2096.3399999999997,1800.0,-1550.36,1850.0,-1491.4099999999999,1474.8500000000001,-1403.68,1420.48,-1911.7900000000002,1913.0,-1351.52,1.57
30,2020-08-27,0.0,0.0,0.0,0.6200000000001635,-1774.94,1700.78,-1603.48,1600.0,-2096.3399999999997,1800.0,-1550.36,1850.0,-1491.4099999999999,1474.8500000000001,-1403.68,1420.48,-1911.7900000000002,1913.0
60,2020-09-26,0.0,0.0,0.0,-178.6399999999997,-1667.13,1742.8,-1774.94,1700.78,-1603.48,1600.0,-2096.3399999999997,1800.0,-1550.36,1850.0,-1491.4099999999999,1474.8500000000001,-1403.68,1420.48
90,2020-10-26,0.0,0.0,0.0,-3.169999999999618,-1600.62,1600.0,-1667.13,1742.8,-1774.94,1700.78,-1603.48,1600.0,-2096.3399999999997,1800.0,-1550.36,1850.0,-1491.4099999999999,1474.8500000000001
120,2020-11-25,0.0,0.0,0.0,6.210000000000264,-1602.9500000000003,1601.5,-1600.62,1600.0,-1667.13,1742.8,-1774.94,1700.78,-1603.48,1600.0,-2096.3399999999997,1800.0,-1550.36,1850.0
150,2020-12-25,0.0,0.0,0.0,2.7600000000002183,-1598.6,1600.0,-1602.9500000000003,1601.5,-1600.62,1600.0,-1667.13,1742.8,-1774.94,1700.78,-1603.48,1600.0,-2096.3399999999997,1800.0
180,2021-01-24,0.0,0.0,0.0,95.12000000000037,-2238.37,2239.0,-1598.6,1600.0,-1602.9500000000003,1601.5,-1600.62,1600.0,-1667.13,1742.8,-1774.94,1700.78,-1603.48,1600.0
210,2021-02-23,0.0,0.0,0.0,296.7900000000002,-1601.71,1600.0,-2238.37,2239.0,-1598.6,1600.0,-1602.9500000000003,1601.5,-1600.62,1600.0,-1667.13,1742.8,-1774.94,1700.78
240,2021-03-25,0.0,0.0,0.0,10.620000000000154,-1587.71,1614.32,-1601.71,1600.0,-2238.37,2239.0,-1598.6,1600.0,-1602.9500000000003,1601.5,-1600.62,1600.0,-1667.13,1742.8
270,2021-04-24,-70.0,0.0,-70.0,91.69000000000027,-1624.34,1600.0,-1587.71,1614.32,-1601.71,1600.0,-2238.37,2239.0,-1598.6,1600.0,-1602.9500000000003,1601.5,-1600.62,1600.0
300,2021-05-24,0.0,0.0,0.0,35.35000000000003,-2710.76,2712.84,-1624.34,1600.0,-1587.71,1614.32,-1601.71,1600.0,-2238.37,2239.0,-1598.6,1600.0,-1602.9500000000003,1601.5
0,2020-08-10,6.850000000000001,50.0,-43.15,409.8099999999997,-7854.71,8194.0,-3274.43,3240.0,-3426.72,3471.0,-2061.9700000000003,1941.0,-3921.47,4045.0,-61.00000000000001,61.72,-534.75,516.35
30,2020-09-09,-158.99,0.0,-158.99,914.9399999999998,-3214.4300000000003,2930.0,-7854.71,8194.0,-3274.43,3240.0,-3426.72,3471.0,-2061.9700000000003,1941.0,-3921.47,4045.0,-61.00000000000001,61.72
60,2020-10-09,18.0,200.0,-182.0,453.5200000000002,-2427.9599999999996,2378.0,-3214.4300000000003,2930.0,-7854.71,8194.0,-3274.43,3240.0,-3426.72,3471.0,-2061.9700000000003,1941.0,-3921.47,4045.0
90,2020-11-08,-30.0,0.0,-30.0,451.56000000000006,-1406.54,1758.0,-2427.9599999999996,2378.0,-3214.4300000000003,2930.0,-7854.71,8194.0,-3274.43,3240.0,-3426.72,3471.0,-2061.9700000000003,1941.0
120,2020-12-08,341.45,400.0,-58.55,431.57,-3044.6000000000004,2736.0,-1406.54,1758.0,-2427.9599999999996,2378.0,-3214.4300000000003,2930.0,-7854.71,8194.0,-3274.43,3240.0,-3426.72,3471.0
150,2021-01-07,-92.89,120.0,-212.89000000000001,557.31,-2788.8499999999995,2732.0,-3044.6000000000004,2736.0,-1406.54,1758.0,-2427.9599999999996,2378.0,-3214.4300000000003,2930.0,-7854.71,8194.0,-3274.43,3240.0
180,2021-02-06,0.0,0.0,0.0,432.56999999999994,-2099.7400000000002,2150.0,-2788.8499999999995,2732.0,-3044.6000000000004,2736.0,-1406.54,1758.0,-2427.9599999999996,2378.0,-3214.4300000000003,2930.0,-7854.71,8194.0
210,2021-03-08,0.0,50.0,-50.0,457.8299999999999,-5823.71,5775.0,-2099.7400000000002,2150.0,-2788.8499999999995,2732.0,-3044.6000000000004,2736.0,-1406.54,1758.0,-2427.9599999999996,2378.0,-3214.4300000000003,2930.0
240,2021-04-07,0.0,0.0,0.0,409.11999999999983,-6668.39,6441.5,-5823.71,5775.0,-2099.7400000000002,2150.0,-2788.8499999999995,2732.0,-3044.6000000000004,2736.0,-1406.54,1758.0,-2427.9599999999996,2378.0
270,2021-05-07,-57.410000000000004,0.0,-57.410000000000004,239.64000000000001,-1692.12,1510.0,-6668.39,6441.5,-5823.71,5775.0,-2099.7400000000002,2150.0,-2788.8499999999995,2732.0,-3044.6000000000004,2736.0,-1406.54,1758.0
0,2020-08-22,-2300.0,0.0,-2300.0,109874.77,-17118.82,12552.849999999999,-9187.26,9039.869999999999,-7122.53,6883.17,-6497.64,9766.560000000001,-11834.480000000001,10126.47,-2272.16,2681.3,-3782.01,4560.3
30,2020-09-21,5634.0,5647.2,-13.2,97374.8,-14289.130000000001,8246.93,-17118.82,12552.849999999999,-9187.26,9039.869999999999,-7122.53,6883.17,-6497.64,9766.560000000001,-11834.480000000001,10126.47,-2272.16,2681.3
60,2020-10-21,-415.49,0.0,-415.49,97382.09000000001,-2155.2000000000003,1889.0300000000002,-14289.130000000001,8246.93,-17118.82,12552.849999999999,-9187.26,9039.869999999999,-7122.53,6883.17,-6497.64,9766.560000000001,-11834.480000000001,10126.47
90,2020-11-20,0.0,0.0,0.0,96714.43,-4102.23,4366.0599999999995,-2155.2000000000003,1889.0300000000002,-14289.130000000001,8246.93,-17118.82,12552.849999999999,-9187.26,9039.869999999999,-7122.53,6883.17,-6497.64,9766.560000000001
120,2020-12-20,0.0,980.4,-980.4,96964.25999999998,-13702.669999999998,3602.6,-4102.23,4366.0599999999995,-2155.2000000000003,1889.0300000000002,-14289.130000000001,8246.93,-17118.82,12552.849999999999,-9187.26,9039.869999999999,-7122.53,6883.17
150,2021-01-19,-522.65,0.0,-522.65,87386.84,-16447.65,7562.8,-13702.669999999998,3602.6,-4102.23,4366.0599999999995,-2155.2000000000003,1889.0300000000002,-14289.130000000001,8246.93,-17118.82,12552.849999999999,-9187.26,9039.869999999999
180,2021-02-18,12.11,12.11,0.0,77967.23000000001,-9087.63,8555.56,-16447.65,7562.8,-13702.669999999998,3602.6,-4102.23,4366.0599999999995,-2155.2000000000003,1889.0300000000002,-14289.130000000001,8246.93,-17118.82,12552.849999999999
210,2021-03-20,0.0,0.0,0.0,77430.30999999998,-13133.14,2356.1500000000005,-9087.63,8555.56,-16447.65,7562.8,-13702.669999999998,3602.6,-4102.23,4366.0599999999995,-2155.2000000000003,1889.0300000000002,-14289.130000000001,8246.93
240,2021-04-19,0.0,75.84,-75.84,66670.28,-16769.98,2331.04,-13133.14,2356.1500000000005,-9087.63,8555.56,-16447.65,7562.8,-13702.669999999998,3602.6,-4102.23,4366.0599999999995,-2155.2000000000003,1889.0300000000002
270,2021-05-19,-147.96,151.68,-299.64,52379.3,-14361.699999999999,803.0000000000001,-16769.98,2331.04,-13133.14,2356.1500000000005,-9087.63,8555.56,-16447.65,7562.8,-13702.669999999998,3602.6,-4102.23,4366.0599999999995
0,2019-11-28,196.0,392.88,-196.88,7.499999999999972,-1540.54,1616.87,-1165.25,1366.6399999999999,-1194.77,1196.68,-1241.17,1234.53,-1417.8100000000002,1421.4199999999998,-1203.4399999999998,1204.8200000000002,-1059.99,1029.92
30,2019-12-28,-44.55,0.0,-44.55,324.38,-927.21,652.0699999999999,-1540.54,1616.87,-1165.25,1366.6399999999999,-1194.77,1196.68,-1241.17,1234.53,-1417.8100000000002,1421.4199999999998,-1203.4399999999998,1204.8200000000002
60,2020-01-27,0.0,0.0,0.0,20.1799999999999,-2135.07,2132.5699999999997,-927.21,652.0699999999999,-1540.54,1616.87,-1165.25,1366.6399999999999,-1194.77,1196.68,-1241.17,1234.53,-1417.8100000000002,1421.4199999999998
90,2020-02-26,0.0,0.0,0.0,8.179999999999827,-864.37,862.57,-2135.07,2132.5699999999997,-927.21,652.0699999999999,-1540.54,1616.87,-1165.25,1366.6399999999999,-1194.77,1196.68,-1241.17,1234.53
120,2020-03-27,0.0,0.0,0.0,101.41999999999987,-2360.1299999999997,2362.57,-864.37,862.57,-2135.07,2132.5699999999997,-927.21,652.0699999999999,-1540.54,1616.87,-1165.25,1366.6399999999999,-1194.77,1196.68
150,2020-04-26,0.0,0.0,0.0,4.139999999999928,-2949.52,2947.05,-2360.1299999999997,2362.57,-864.37,862.57,-2135.07,2132.5699999999997,-927.21,652.0699999999999,-1540.54,1616.87,-1165.25,1366.6399999999999
180,2020-05-26,0.0,0.0,0.0,8.359999999999893,-2828.4300000000003,2828.1400000000003,-2949.52,2947.05,-2360.1299999999997,2362.57,-864.37,862.57,-2135.07,2132.5699999999997,-927.21,652.0699999999999,-1540.54,1616.87
210,2020-06-25,0.0,0.0,0.0,23.069999999999936,-2011.1000000000001,2437.56,-2828.4300000000003,2828.1400000000003,-2949.52,2947.05,-2360.1299999999997,2362.57,-864.37,862.57,-2135.07,2132.5699999999997,-927.21,652.0699999999999
240,2020-07-25,-35.02,0.0,-35.02,461.54999999999995,-3064.9900000000007,3085.1,-2011.1000000000001,2437.56,-2828.4300000000003,2828.1400000000003,-2949.52,2947.05,-2360.1299999999997,2362.57,-864.37,862.57,-2135.07,2132.5699999999997
270,2020-08-24,-32.69,0.0,-32.69,479.3300000000001,-3556.2100000000005,3119.5,-3064.9900000000007,3085.1,-2011.1000000000001,2437.56,-2828.4300000000003,2828.1400000000003,-2949.52,2947.05,-2360.1299999999997,2362.57,-864.37,862.57
300,2020-09-23,0.0,0.0,0.0,50.60000000000005,-2276.34,2267.01,-3556.2100000000005,3119.5,-3064.9900000000007,3085.1,-2011.1000000000001,2437.56,-2828.4300000000003,2828.1400000000003,-2949.52,2947.05,-2360.1299999999997,2362.57
330,2020-10-23,0.0,0.0,0.0,2.5999999999999943,-1328.87,1180.63,-2276.34,2267.01,-3556.2100000000005,3119.5,-3064.9900000000007,3085.1,-2011.1000000000001,2437.56,-2828.4300000000003,2828.1400000000003,-2949.52,2947.05
360,2020-11-22,-150.8,0.0,-150.8,3.1599999999999113,-7572.709999999999,7721.04,-1328.87,1180.63,-2276.34,2267.01,-3556.2100000000005,3119.5,-3064.9900000000007,3085.1,-2011.1000000000001,2437.56,-2828.4300000000003,2828.1400000000003
390,2020-12-22,0.0,0.0,0.0,0.4099999999997941,-1328.4199999999998,1338.01,-7572.709999999999,7721.04,-1328.87,1180.63,-2276.34,2267.01,-3556.2100000000005,3119.5,-3064.9900000000007,3085.1,-2011.1000000000001,2437.56
420,2021-01-21,-1.99,0.0,-1.99,12.269999999999756,-1139.99,1144.21,-1328.4199999999998,1338.01,-7572.709999999999,7721.04,-1328.87,1180.63,-2276.34,2267.01,-3556.2100000000005,3119.5,-3064.9900000000007,3085.1
450,2021-02-20,-5.0,0.0,-5.0,19.499999999999744,-6107.24,7932.82,-1139.99,1144.21,-1328.4199999999998,1338.01,-7572.709999999999,7721.04,-1328.87,1180.63,-2276.34,2267.01,-3556.2100000000005,3119.5
480,2021-03-22,0.0,0.0,0.0,1938.57,-2607.65,768.01,-6107.24,7932.82,-1139.99,1144.21,-1328.4199999999998,1338.01,-7572.709999999999,7721.04,-1328.87,1180.63,-2276.34,2267.01
510,2021-04-21,0.0,0.0,0.0,2.3800000000000545,-9866.86,9961.49,-2607.65,768.01,-6107.24,7932.82,-1139.99,1144.21,-1328.4199999999998,1338.01,-7572.709999999999,7721.04,-1328.87,1180.63
540,2021-05-21,-36.910000000000004,0.0,-36.910000000000004,131.97999999999988,-3826.64,3857.63,-9866.86,9961.49,-2607.65,768.01,-6107.24,7932.82,-1139.99,1144.21,-1328.4199999999998,1338.01,-7572.709999999999,7721.04
0,2020-12-28,-4.91,0.0,-4.91,47033.540000000015,-11006.16,8385.939999999999,-9227.48,6930.25,-2366.97,2013.9499999999998,-9934.26,8920.65,-4375.26,5325.839999999999,-751.1,1769.1,-4324.5599999999995,4465.7300000000005
30,2021-01-27,697.8,1344.0,-646.2,43710.61000000001,-6029.66,3616.29,-11006.16,8385.939999999999,-9227.48,6930.25,-2366.97,2013.9499999999998,-9934.26,8920.65,-4375.26,5325.839999999999,-751.1,1769.1
60,2021-02-26,-828.3299999999999,176.85,-1005.18,42823.37000000001,-11420.720000000001,4594.41,-6029.66,3616.29,-11006.16,8385.939999999999,-9227.48,6930.25,-2366.97,2013.9499999999998,-9934.26,8920.65,-4375.26,5325.839999999999
90,2021-03-28,-4.91,0.0,-4.91,35173.63999999999,-5872.48,727.91,-11420.720000000001,4594.41,-6029.66,3616.29,-11006.16,8385.939999999999,-9227.48,6930.25,-2366.97,2013.9499999999998,-9934.26,8920.65
120,2021-04-27,126.71000000000001,131.62,-4.91,29897.449999999997,-15555.48,5325.420000000001,-5872.48,727.91,-11420.720000000001,4594.41,-6029.66,3616.29,-11006.16,8385.939999999999,-9227.48,6930.25,-2366.97,2013.9499999999998
150,2021-05-27,0.0,0.0,0.0,19799.01,-13930.08,6524.97,-15555.48,5325.420000000001,-5872.48,727.91,-11420.720000000001,4594.41,-6029.66,3616.29,-11006.16,8385.939999999999,-9227.48,6930.25
0,2020-11-06,0.0,0.0,0.0,12.899999999999977,-1080.1999999999998,1300.0,-2275.76,2000.0,-1244.5,1500.0,0.0,0.0,-21.0,0.0,-1911.0200000000002,1858.39,-13863.71,13966.5
30,2020-12-06,0.0,0.0,0.0,229.40000000000003,-225.98000000000002,15.0,-1080.1999999999998,1300.0,-2275.76,2000.0,-1244.5,1500.0,0.0,0.0,-21.0,0.0,-1911.0200000000002,1858.39
60,2021-01-05,0.0,0.0,0.0,2.7200000000000273,-1010.6999999999999,1005.82,-225.98000000000002,15.0,-1080.1999999999998,1300.0,-2275.76,2000.0,-1244.5,1500.0,0.0,0.0,-21.0,0.0
90,2021-02-04,0.0,0.0,0.0,7.020000000000145,-2524.47,3410.0,-1010.6999999999999,1005.82,-225.98000000000002,15.0,-1080.1999999999998,1300.0,-2275.76,2000.0,-1244.5,1500.0,0.0,0.0
120,2021-03-06,0.0,0.0,0.0,1402.3700000000001,-4684.41,6110.0,-2524.47,3410.0,-1010.6999999999999,1005.82,-225.98000000000002,15.0,-1080.1999999999998,1300.0,-2275.76,2000.0,-1244.5,1500.0
150,2021-04-05,0.0,0.0,0.0,2526.93,-3940.15,1909.0,-4684.41,6110.0,-2524.47,3410.0,-1010.6999999999999,1005.82,-225.98000000000002,15.0,-1080.1999999999998,1300.0,-2275.76,2000.0
180,2021-05-05,-207.61,0.0,-207.61,500.4200000000001,-1944.15,1960.0,-3940.15,1909.0,-4684.41,6110.0,-2524.47,3410.0,-1010.6999999999999,1005.82,-225.98000000000002,15.0,-1080.1999999999998,1300.0
0,2020-08-22,-1471.33,0.0,-1471.33,71601.15000000001,-48647.63,7554.550000000001,-18888.730000000003,9678.92,-14161.140000000001,2626.07,-39693.73,1414.94,-5710.8,0.0,-10.8,0.0,-10.8,0.0
30,2020-09-21,-3518.33,560.38,-4078.71,32555.07,-20289.899999999998,20534.4,-48647.63,7554.550000000001,-18888.730000000003,9678.92,-14161.140000000001,2626.07,-39693.73,1414.94,-5710.8,0.0,-10.8,0.0
60,2020-10-21,466.0,1187.55,-721.55,28815.239999999998,-21502.41,21961.830000000005,-20289.899999999998,20534.4,-48647.63,7554.550000000001,-18888.730000000003,9678.92,-14161.140000000001,2626.07,-39693.73,1414.94,-5710.8,0.0
90,2020-11-20,-1369.35,0.0,-1369.35,31110.01,-26962.260000000002,22670.86,-21502.41,21961.830000000005,-20289.899999999998,20534.4,-48647.63,7554.550000000001,-18888.730000000003,9678.92,-14161.140000000001,2626.07,-39693.73,1414.94
120,2020-12-20,-46.64,0.0,-46.64,25495.89999999999,-32240.210000000003,18476.460000000003,-26962.260000000002,22670.86,-21502.41,21961.830000000005,-20289.899999999998,20534.4,-48647.63,7554.550000000001,-18888.730000000003,9678.92,-14161.140000000001,2626.07
150,2021-01-19,283.39,613.61,-330.22,11402.11999999999,-23823.819999999996,32061.86,-32240.210000000003,18476.460000000003,-26962.260000000002,22670.86,-21502.41,21961.830000000005,-20289.899999999998,20534.4,-48647.63,7554.550000000001,-18888.730000000003,9678.92
180,2021-02-18,1831.87,2018.67,-186.8,18091.679999999993,-26578.3,9974.470000000001,-23823.819999999996,32061.86,-32240.210000000003,18476.460000000003,-26962.260000000002,22670.86,-21502.41,21961.830000000005,-20289.899999999998,20534.4,-48647.63,7554.550000000001
210,2021-03-20,-45.3,0.0,-45.3,3365.019999999991,-22013.800000000003,31941.8,-26578.3,9974.470000000001,-23823.819999999996,32061.86,-32240.210000000003,18476.460000000003,-26962.260000000002,22670.86,-21502.41,21961.830000000005,-20289.899999999998,20534.4
240,2021-04-19,-192.24,0.0,-192.24,13439.959999999995,-11596.47,5245.4400000000005,-22013.800000000003,31941.8,-26578.3,9974.470000000001,-23823.819999999996,32061.86,-32240.210000000003,18476.460000000003,-26962.260000000002,22670.86,-21502.41,21961.830000000005
270,2021-05-19,837.33,867.63,-30.3,6059.359999999998,-13104.75,47458.97,-11596.47,5245.4400000000005,-22013.800000000003,31941.8,-26578.3,9974.470000000001,-23823.819999999996,32061.86,-32240.210000000003,18476.460000000003,-26962.260000000002,22670.86
0,2019-07-01,0.0,0.0,0.0,8.689999999999717,-129.99,128.07,-8.59,4.6899999999999995,-74.81,54.220000000000006,-388.40999999999997,405.65,-45.98,35.56,-185.95,183.91000000000003,-67.36,86.57000000000001
30,2019-07-31,5.0,5.0,0.0,4.389999999999713,-203.28,224.79000000000002,-129.99,128.07,-8.59,4.6899999999999995,-74.81,54.220000000000006,-388.40999999999997,405.65,-45.98,35.56,-185.95,183.91000000000003
60,2019-08-30,-80.0,0.0,-80.0,110.89999999999972,-27.979999999999997,2.44,-203.28,224.79000000000002,-129.99,128.07,-8.59,4.6899999999999995,-74.81,54.220000000000006,-388.40999999999997,405.65,-45.98,35.56
90,2019-09-29,0.0,0.0,0.0,7.349999999999715,-202.27,201.98000000000002,-27.979999999999997,2.44,-203.28,224.79000000000002,-129.99,128.07,-8.59,4.6899999999999995,-74.81,54.220000000000006,-388.40999999999997,405.65
120,2019-10-29,-1.99,0.0,-1.99,7.0599999999997145,-257.02,260.0,-202.27,201.98000000000002,-27.979999999999997,2.44,-203.28,224.79000000000002,-129.99,128.07,-8.59,4.6899999999999995,-74.81,54.220000000000006
150,2019-11-28,0.0,0.0,0.0,38.08999999999971,-555.31,565.0,-257.02,260.0,-202.27,201.98000000000002,-27.979999999999997,2.44,-203.28,224.79000000000002,-129.99,128.07,-8.59,4.6899999999999995
180,2019-12-28,0.0,0.0,0.0,8.38999999999971,-171.84,179.10000000000002,-555.31,565.0,-257.02,260.0,-202.27,201.98000000000002,-27.979999999999997,2.44,-203.28,224.79000000000002,-129.99,128.07
210,2020-01-27,0.0,0.0,0.0,64.99999999999972,-1176.0,1153.0,-171.84,179.10000000000002,-555.31,565.0,-257.02,260.0,-202.27,201.98000000000002,-27.979999999999997,2.44,-203.28,224.79000000000002
240,2020-02-26,0.0,0.0,0.0,2.999999999999716,-706.75,749.75,-1176.0,1153.0,-171.84,179.10000000000002,-555.31,565.0,-257.02,260.0,-202.27,201.98000000000002,-27.979999999999997,2.44
270,2020-03-27,18.0,18.0,0.0,26.999999999999716,-261.0,273.62,-706.75,749.75,-1176.0,1153.0,-171.84,179.10000000000002,-555.31,565.0,-257.02,260.0,-202.27,201.98000000000002
300,2020-04-26,0.0,0.0,0.0,82.61999999999972,-143.75,178.25,-261.0,273.62,-706.75,749.75,-1176.0,1153.0,-171.84,179.10000000000002,-555.31,565.0,-257.02,260.0
330,2020-05-26,0.0,0.0,0.0,55.11999999999972,-978.0,1113.71,-143.75,178.25,-261.0,273.62,-706.75,749.75,-1176.0,1153.0,-171.84,179.10000000000002,-555.31,565.0
360,2020-06-25,26.0,26.0,0.0,201.82999999999976,-799.0,573.0,-978.0,1113.71,-143.75,178.25,-261.0,273.62,-706.75,749.75,-1176.0,1153.0,-171.84,179.10000000000002
390,2020-07-25,0.0,0.0,0.0,101.82999999999974,-1538.0,1542.01,-799.0,573.0,-978.0,1113.71,-143.75,178.25,-261.0,273.62,-706.75,749.75,-1176.0,1153.0
420,2020-08-24,-176.0,0.0,-176.0,181.83999999999975,-1450.0,1951.68,-1538.0,1542.01,-799.0,573.0,-978.0,1113.71,-143.75,178.25,-261.0,273.62,-706.75,749.75
450,2020-09-23,505.0,505.0,0.0,2.5199999999996976,-1733.0,1270.1399999999999,-1450.0,1951.68,-1538.0,1542.01,-799.0,573.0,-978.0,1113.71,-143.75,178.25,-261.0,273.62
480,2020-10-23,0.0,0.0,0.0,2.6599999999996555,-2281.0,2241.2,-1733.0,1270.1399999999999,-1450.0,1951.68,-1538.0,1542.01,-799.0,573.0,-978.0,1113.71,-143.75,178.25
510,2020-11-22,0.0,0.0,0.0,1.949999999999676,-4364.0,4820.65,-2281.0,2241.2,-1733.0,1270.1399999999999,-1450.0,1951.68,-1538.0,1542.01,-799.0,573.0,-978.0,1113.71
540,2020-12-22,175.0,175.0,0.0,286.50999999999976,-3373.0,2950.48,-4364.0,4820.65,-2281.0,2241.2,-1733.0,1270.1399999999999,-1450.0,1951.68,-1538.0,1542.01,-799.0,573.0
